image_id,tag_id,tag_name,votes_1,votes_2,votes_3,votes_4,votes_5,votes_6,votes_7,votes_8,votes_9,votes_10
280341,18,Still Life,3,6,14,45,83,58,18,12,5,2
281270,15,Nature,2,8,12,20,59,65,32,16,8,11
282870,14,Landscape,0,1,7,39,56,58,41,25,2,2
282769,20,Architecture,4,12,31,70,74,23,8,0,1,1
282939,2,Cityscape,2,9,16,34,65,60,39,15,4,2
282730,14,Landscape,1,0,13,24,90,60,23,14,1,1
282495,2,Cityscape,1,1,10,16,61,68,36,20,11,3
281521,15,Nature,1,3,15,44,91,48,19,8,4,1
283004,2,Cityscape,1,4,12,38,88,49,27,9,4,2
281388,14,Landscape,1,5,20,59,85,35,16,1,1,2
280908,15,Nature,12,15,32,54,60,39,15,5,1,3
282443,20,Architecture,2,3,16,41,99,54,18,0,2,1
279759,27,Rural,1,4,14,34,84,59,25,10,2,6
282169,18,Still Life,4,8,21,55,85,42,17,4,1,0
282998,2,Cityscape,2,10,22,39,67,52,24,15,9,3
282206,2,Cityscape,1,1,7,11,40,60,36,44,15,19
280885,20,Architecture,13,23,43,69,42,17,18,2,3,0
282688,2,Cityscape,3,6,22,39,85,41,15,9,5,6
282464,14,Landscape,1,7,20,38,58,62,18,9,3,2
281546,14,Landscape,2,4,11,21,79,62,31,19,2,3
281598,7,Sky,2,3,12,37,72,67,28,12,2,3
282522,2,Cityscape,0,7,15,62,79,47,21,8,1,1
282262,18,Still Life,11,26,45,63,53,17,9,3,0,1
282561,15,Nature,6,17,31,52,56,31,9,7,5,2
283014,2,Cityscape,2,6,8,30,67,67,36,12,7,4
280252,18,Still Life,54,47,56,47,20,7,2,1,1,0
281390,20,Architecture,1,11,28,61,83,28,10,3,1,1
282884,14,Landscape,0,0,6,11,39,74,47,33,20,8
282809,7,Sky,2,1,22,50,90,52,16,9,1,2
282313,2,Cityscape,2,2,10,34,73,66,30,12,4,1
282874,20,Architecture,0,5,16,36,79,49,29,9,5,2
282961,2,Cityscape,0,4,9,26,87,60,30,13,2,1
281245,2,Cityscape,0,2,10,34,73,70,26,13,2,1
281969,18,Still Life,1,4,11,34,75,62,34,10,2,1
281373,7,Sky,0,3,14,41,78,59,24,11,6,0
280494,20,Architecture,0,1,15,18,67,59,36,18,7,3
280861,2,Cityscape,0,2,8,31,63,66,45,20,4,5
282125,7,Sky,2,8,16,33,59,56,36,17,11,6
282388,7,Sky,2,8,22,37,65,43,26,8,5,4
282261,7,Sky,3,7,20,54,84,40,14,5,0,0
280418,28,Water,2,10,23,53,87,47,13,6,1,2
282779,27,Rural,0,0,8,16,49,72,36,41,8,4
279610,18,Still Life,4,10,15,53,73,39,19,16,3,1
282510,14,Landscape,6,16,41,75,72,21,7,0,1,0
282882,2,Cityscape,3,2,7,24,74,68,31,12,7,5
282380,15,Nature,5,18,38,84,69,18,8,1,2,1
280773,20,Architecture,0,4,17,28,84,57,26,13,3,1
282917,27,Rural,1,10,24,67,75,27,17,6,3,2
282201,2,Cityscape,13,31,57,74,44,8,3,0,1,0
282489,7,Sky,6,17,35,71,59,19,15,6,1,2
62394,15,Nature,3,16,28,62,76,38,12,7,3,1
62338,18,Still Life,1,4,15,33,61,66,34,18,10,6
62701,15,Nature,5,11,21,84,58,45,13,8,4,1
62598,18,Still Life,15,36,57,83,44,12,2,0,0,2
62216,7,Sky,1,8,17,70,87,41,23,9,2,2
62974,15,Nature,0,5,35,55,79,41,23,6,5,1
62773,7,Sky,2,10,40,80,64,30,9,11,1,4
62487,15,Nature,0,2,8,18,49,59,43,38,16,9
62308,7,Sky,1,13,31,59,70,37,15,8,5,3
62383,18,Still Life,6,11,33,70,66,35,20,6,3,2
63098,18,Still Life,6,11,19,78,63,39,8,11,5,0
62841,18,Still Life,11,15,54,83,53,27,9,3,1,1
62892,27,Rural,19,40,45,81,40,17,5,2,2,0
62561,7,Sky,6,27,46,69,60,18,11,4,2,3
63121,18,Still Life,3,7,12,20,43,51,42,40,25,13
62976,15,Nature,24,28,53,62,39,29,5,8,1,2
62327,18,Still Life,5,11,29,72,75,30,17,10,5,5
62361,14,Landscape,0,0,6,16,38,47,63,48,27,19
62563,14,Landscape,1,3,18,36,58,59,34,25,13,5
62877,28,Water,1,2,9,34,59,73,41,16,14,8
63076,2,Cityscape,3,13,27,67,72,35,12,11,6,2
63103,18,Still Life,13,37,72,72,34,13,8,4,0,1
63001,14,Landscape,1,5,26,53,74,43,28,8,4,3
62826,18,Still Life,2,3,26,53,62,44,30,15,12,1
62954,14,Landscape,3,22,46,81,60,25,8,7,1,0
63080,14,Landscape,1,8,9,40,75,60,31,15,6,2
62259,18,Still Life,1,14,31,58,70,42,23,14,2,2
62562,14,Landscape,12,34,66,71,39,9,3,1,0,3
63104,28,Water,0,19,28,75,65,35,8,8,1,5
62478,15,Nature,4,24,57,77,57,21,7,1,1,1
62912,14,Landscape,3,5,21,40,80,53,33,10,3,3
63109,14,Landscape,1,5,23,59,80,47,14,12,4,7
63070,28,Water,0,1,10,29,58,67,52,21,15,5
62693,14,Landscape,3,8,20,47,75,46,31,17,2,4
63040,14,Landscape,1,5,22,52,86,55,23,9,3,1
63015,15,Nature,1,10,37,64,71,28,17,6,2,3
62516,2,Cityscape,1,3,10,24,47,76,48,30,14,7
62991,14,Landscape,0,2,8,24,55,48,57,40,11,10
62979,14,Landscape,0,6,20,43,95,43,21,8,5,2
62488,7,Sky,0,2,4,10,39,61,72,36,19,15
63075,7,Sky,7,11,70,60,56,25,12,4,1,1
62408,14,Landscape,3,8,27,64,61,32,22,12,10,5
62799,14,Landscape,1,3,19,35,72,54,34,17,4,3
62310,15,Nature,18,18,25,63,55,29,20,12,1,6
62777,18,Still Life,0,3,8,31,60,55,51,28,5,8
62667,18,Still Life,5,7,23,49,75,51,23,15,1,3
62534,14,Landscape,2,14,24,72,84,35,17,6,0,2
63004,18,Still Life,3,11,21,52,50,44,29,15,4,9
62879,14,Landscape,0,0,12,36,59,69,45,14,12,6
63035,2,Cityscape,3,18,25,65,66,44,22,4,4,1
62986,14,Landscape,1,9,30,64,76,35,18,9,1,1
62654,18,Still Life,3,12,19,52,65,52,24,18,7,6
63112,15,Nature,3,9,37,72,77,28,11,7,3,3
62997,14,Landscape,3,11,32,64,71,42,17,8,3,2
62593,14,Landscape,1,3,23,45,82,59,28,11,1,6
63125,14,Landscape,2,9,10,45,65,61,23,12,6,3
62266,15,Nature,4,21,50,75,53,29,11,4,2,1
62350,18,Still Life,16,23,45,53,80,26,9,6,1,2
62760,7,Sky,9,14,46,76,58,28,5,8,2,1
62900,14,Landscape,3,3,11,22,47,49,60,30,20,16
62417,27,Rural,10,24,44,75,60,19,8,3,1,0
63097,7,Sky,1,7,13,19,67,63,40,33,9,9
62492,15,Nature,0,14,29,40,60,46,30,14,8,6
63059,7,Sky,3,16,40,46,53,43,21,12,9,2
62432,14,Landscape,4,8,32,56,85,38,11,11,0,2
62503,14,Landscape,0,11,32,57,73,33,26,8,6,3
62875,14,Landscape,2,6,23,53,74,52,20,8,4,3
63115,20,Architecture,1,2,4,17,60,52,52,25,19,12
62853,18,Still Life,2,12,28,59,72,39,20,12,3,2
62779,18,Still Life,3,6,29,53,63,45,19,11,3,4
62692,20,Architecture,3,4,9,30,56,70,48,22,3,6
62301,14,Landscape,2,2,9,22,68,75,36,18,9,5
62959,15,Nature,1,5,26,54,71,41,17,20,4,6
62935,18,Still Life,4,12,21,52,80,43,13,12,10,1
62530,15,Nature,4,6,33,47,72,51,19,9,5,4
63090,7,Sky,3,10,27,45,84,42,20,13,5,2
63010,15,Nature,7,9,30,56,78,42,28,10,2,1
63101,14,Landscape,0,18,29,77,74,37,18,1,1,2
62989,14,Landscape,9,35,54,71,45,15,4,6,1,0
62590,7,Sky,0,8,20,70,73,42,19,13,6,2
62292,18,Still Life,21,44,56,75,44,13,3,2,1,0
62515,18,Still Life,3,6,27,48,92,37,20,4,3,1
62854,14,Landscape,1,5,15,35,71,68,28,15,5,5
63122,18,Still Life,1,20,32,76,67,28,16,2,1,0
62691,14,Landscape,36,61,64,54,23,3,4,4,0,1
62830,2,Cityscape,0,3,18,59,85,47,21,7,2,1
62961,7,Sky,1,13,14,73,79,43,12,10,4,0
63113,18,Still Life,2,4,14,47,82,43,32,12,3,5
62929,14,Landscape,1,4,32,43,71,57,25,19,4,1
62761,14,Landscape,4,9,36,57,80,37,18,7,2,2
63020,14,Landscape,0,4,9,26,55,56,49,31,16,11
63079,20,Architecture,27,49,68,60,28,9,6,3,1,2
63038,28,Water,2,8,17,57,79,50,23,11,3,2
63072,15,Nature,3,5,9,27,70,70,32,16,6,4
63014,18,Still Life,2,6,13,31,48,51,34,24,19,14
63095,14,Landscape,0,8,11,41,86,56,39,17,4,2
62784,14,Landscape,0,8,33,49,91,41,16,7,2,3
62771,18,Still Life,5,14,21,53,60,51,22,9,5,1
63006,15,Nature,0,5,16,32,63,64,52,13,4,2
62253,15,Nature,0,4,9,29,61,48,38,34,19,17
62389,15,Nature,0,6,29,47,82,53,21,12,6,3
62970,2,Cityscape,0,12,30,57,80,40,17,3,2,5
62446,15,Nature,1,13,18,64,87,39,10,9,1,3
62252,7,Sky,10,15,33,54,70,36,22,9,5,1
62662,18,Still Life,3,10,30,62,57,49,23,8,8,3
62978,27,Rural,0,3,15,37,59,47,41,25,12,9
62715,28,Water,2,16,45,71,68,31,4,3,1,1
62260,18,Still Life,6,17,41,64,63,26,14,4,3,1
62734,28,Water,6,14,28,39,60,35,35,18,11,7
62449,18,Still Life,2,1,10,25,57,67,49,24,7,8
62659,14,Landscape,0,7,20,47,70,52,37,10,5,3
62558,15,Nature,7,15,55,65,61,25,13,6,3,0
62337,14,Landscape,2,11,23,58,80,37,16,7,2,2
63126,14,Landscape,3,3,18,44,67,51,31,12,5,4
63062,18,Still Life,34,26,49,65,40,20,6,0,5,4
760160,20,Architecture,0,2,15,26,57,58,38,18,4,3
760209,2,Cityscape,1,4,6,21,53,60,35,17,12,4
759004,14,Landscape,1,5,6,36,79,53,21,10,3,3
760452,14,Landscape,1,3,7,28,70,45,32,20,10,4
760146,14,Landscape,1,3,12,33,76,47,20,12,8,3
760443,27,Rural,1,3,13,30,77,44,25,16,4,2
760051,15,Nature,4,3,13,45,78,48,12,8,1,4
759318,2,Cityscape,1,3,12,27,53,52,33,23,6,3
760369,2,Cityscape,9,22,34,67,58,10,4,4,1,1
760000,20,Architecture,0,2,7,24,74,64,24,14,3,3
760374,15,Nature,2,4,22,42,61,41,17,10,4,1
758578,15,Nature,0,9,17,42,66,45,24,6,3,1
758608,14,Landscape,1,11,21,48,68,28,22,8,3,1
760303,18,Still Life,2,10,7,34,81,35,17,6,2,2
759977,20,Architecture,0,2,8,26,70,59,28,13,2,4
760129,14,Landscape,3,9,31,60,64,19,14,2,1,2
760212,28,Water,1,2,9,28,74,59,24,10,6,3
759524,14,Landscape,2,2,8,23,70,60,31,18,6,5
760406,15,Nature,0,2,10,24,74,54,23,10,6,4
758414,14,Landscape,0,3,9,23,50,63,37,16,5,6
760386,14,Landscape,0,5,16,40,83,40,16,3,4,0
760043,14,Landscape,3,8,10,33,78,50,17,13,4,2
759031,14,Landscape,0,0,7,13,57,64,41,19,11,5
760300,20,Architecture,4,6,22,45,79,33,16,5,2,0
758941,14,Landscape,0,7,14,25,71,50,30,11,6,2
759028,28,Water,1,5,8,24,59,55,34,15,6,3
760044,7,Sky,2,2,12,21,51,62,36,23,9,2
760422,14,Landscape,2,3,20,44,76,45,22,2,3,0
760324,7,Sky,0,5,3,12,53,70,46,20,7,5
759535,14,Landscape,1,4,8,23,52,69,42,16,5,4
760372,15,Nature,0,3,14,41,58,51,25,11,8,3
759982,15,Nature,6,12,23,42,75,24,10,7,3,1
760031,14,Landscape,1,1,10,29,82,58,30,11,3,1
759404,14,Landscape,2,3,10,19,62,66,32,22,4,2
760262,7,Sky,1,1,8,15,43,60,49,24,13,6
758939,20,Architecture,2,13,21,41,79,33,10,2,3,1
759319,14,Landscape,2,5,21,60,86,21,6,5,2,1
758656,28,Water,0,3,6,14,51,59,39,26,12,3
760294,7,Sky,0,1,5,4,20,50,53,45,30,19
760170,2,Cityscape,1,4,9,26,76,40,33,14,17,3
759791,14,Landscape,0,3,10,25,63,56,39,17,6,3
760341,18,Still Life,2,8,8,34,70,55,22,5,3,2
759342,14,Landscape,0,1,5,8,39,62,51,33,22,4
760122,27,Rural,6,7,27,58,66,25,12,8,4,1
760134,15,Nature,13,36,47,60,43,7,3,2,1,1
760370,14,Landscape,2,2,9,30,71,54,25,17,3,3
759924,20,Architecture,3,4,12,47,93,21,18,4,0,1
760432,15,Nature,0,5,18,36,80,45,17,13,5,1
759994,14,Landscape,2,3,9,26,83,52,19,17,2,5
759785,15,Nature,1,2,9,40,75,45,17,11,8,6
759160,14,Landscape,1,7,24,63,70,23,6,5,3,1
760152,14,Landscape,2,4,15,21,61,47,42,17,7,2
759396,27,Rural,0,9,15,41,87,40,17,3,1,2
759345,14,Landscape,8,22,46,73,43,11,7,0,2,0
759560,14,Landscape,2,4,8,18,80,57,23,14,4,4
759914,14,Landscape,3,10,23,76,70,15,6,3,1,0
760235,7,Sky,4,13,32,82,54,19,5,1,1,0
759107,20,Architecture,1,6,6,23,51,73,33,16,3,3
760246,14,Landscape,1,1,10,15,57,59,41,18,3,5
760218,14,Landscape,0,1,4,5,21,49,56,44,31,17
760228,18,Still Life,4,1,12,29,60,52,29,14,7,1
760442,14,Landscape,2,7,17,28,64,54,22,11,5,2
759908,20,Architecture,1,0,15,34,71,56,24,5,4,3
759214,18,Still Life,3,8,14,57,80,20,13,4,1,1
760381,15,Nature,2,7,16,37,70,37,21,11,4,5
956049,2,Cityscape,1,0,1,8,20,56,36,19,7,4
956135,14,Landscape,0,1,5,14,53,46,23,5,0,0
956125,15,Nature,1,0,3,13,34,54,26,13,4,2
956302,15,Nature,2,3,6,27,51,38,7,7,4,3
955396,14,Landscape,12,2,8,20,34,29,21,12,7,4
955293,14,Landscape,2,3,7,16,58,43,7,8,1,2
955767,2,Cityscape,0,2,7,25,54,36,16,6,2,0
955885,7,Sky,0,2,2,10,29,53,30,14,5,4
955954,28,Water,1,0,7,9,19,42,32,22,12,3
70955,18,Still Life,6,8,22,55,63,30,7,3,0,0
70885,27,Rural,0,7,15,30,65,51,27,4,0,0
70792,7,Sky,2,2,17,37,76,38,21,3,3,1
70746,14,Landscape,3,10,30,35,63,26,25,9,2,2
70610,15,Nature,0,5,18,36,62,47,25,5,1,5
70736,7,Sky,5,9,31,58,52,29,13,3,0,1
70600,20,Architecture,0,1,5,27,49,58,27,26,4,4
70904,18,Still Life,14,24,34,53,40,20,3,3,0,0
70732,15,Nature,2,6,12,25,52,48,39,9,8,3
70420,18,Still Life,13,21,46,54,29,19,7,8,0,1
70566,7,Sky,0,0,1,6,16,42,60,38,16,19
70699,2,Cityscape,6,19,41,61,43,17,6,0,0,3
70662,14,Landscape,5,7,23,59,66,27,8,0,0,0
70322,2,Cityscape,0,2,6,35,74,51,24,7,1,1
70633,18,Still Life,1,4,7,47,73,49,17,5,1,1
70902,14,Landscape,1,2,1,9,26,50,55,38,20,7
70900,2,Cityscape,0,2,3,22,52,63,37,9,4,3
69939,7,Sky,1,2,6,25,54,63,29,13,8,2
70626,14,Landscape,1,0,1,9,16,47,47,39,20,22
70307,7,Sky,1,3,3,11,51,53,40,19,13,4
70745,7,Sky,0,2,3,17,40,35,51,24,16,9
70320,15,Nature,1,5,13,41,75,40,16,3,1,1
70481,14,Landscape,3,1,22,42,68,40,14,1,0,1
70546,18,Still Life,0,1,5,22,52,58,35,18,7,2
70354,14,Landscape,3,7,26,51,67,26,13,1,1,0
70782,14,Landscape,9,15,24,45,61,30,12,4,4,0
69737,27,Rural,1,0,14,20,47,40,32,24,9,6
70700,2,Cityscape,1,2,2,13,26,60,47,30,7,11
70833,7,Sky,6,19,43,49,48,16,5,3,0,1
70701,7,Sky,16,26,37,55,35,16,6,3,2,2
70887,7,Sky,2,1,12,22,56,45,34,16,5,0
70486,14,Landscape,6,7,16,52,64,34,11,5,2,0
70522,7,Sky,0,3,6,15,63,58,35,11,9,3
70132,15,Nature,2,9,20,59,60,29,13,3,1,0
70959,14,Landscape,6,16,18,68,51,21,15,5,0,0
70580,7,Sky,3,6,28,60,60,25,9,1,1,1
70773,15,Nature,0,1,18,43,58,52,20,9,1,0
70300,2,Cityscape,2,3,11,41,69,38,20,4,4,2
70958,15,Nature,19,37,43,52,33,9,5,1,0,0
70946,7,Sky,1,3,0,25,55,65,29,10,8,2
69777,20,Architecture,0,2,5,16,54,54,42,19,4,6
70671,15,Nature,4,13,37,55,57,20,10,1,0,1
70523,20,Architecture,1,1,6,32,66,49,29,15,1,1
70911,14,Landscape,1,1,2,13,50,64,40,14,10,7
70781,15,Nature,5,13,22,51,53,40,12,2,1,2
70719,7,Sky,0,2,4,19,43,54,58,17,7,1
70669,7,Sky,2,3,4,23,59,54,27,15,7,5
70252,14,Landscape,0,2,4,15,42,62,50,19,5,4
70496,15,Nature,4,4,9,22,61,43,22,21,8,3
70806,18,Still Life,11,20,39,62,41,21,3,1,0,0
70820,7,Sky,3,6,14,64,67,26,18,3,1,0
70903,27,Rural,0,3,10,20,50,59,29,19,7,8
70800,2,Cityscape,2,3,10,44,66,43,22,12,2,1
70948,18,Still Life,2,5,10,29,59,42,27,13,9,4
70129,14,Landscape,0,1,6,11,43,60,37,23,20,9
70929,15,Nature,1,1,5,11,58,61,40,12,6,4
70910,14,Landscape,1,3,8,23,72,43,41,6,4,4
70704,7,Sky,0,1,10,30,57,65,27,11,1,2
70715,14,Landscape,1,2,13,27,54,52,27,12,6,1
70710,28,Water,1,2,3,13,42,50,43,27,10,8
70503,28,Water,1,0,1,0,8,36,51,51,28,31
70797,14,Landscape,7,9,25,54,57,27,7,3,2,1
70771,2,Cityscape,1,1,3,28,51,62,32,15,5,3
70637,15,Nature,1,11,27,60,50,34,12,5,1,1
70642,27,Rural,1,0,0,9,17,29,45,34,34,32
70927,27,Rural,10,12,16,36,62,40,10,3,4,4
70785,20,Architecture,1,6,12,29,69,53,22,8,1,1
70758,14,Landscape,15,22,42,46,34,24,7,1,2,2
70681,14,Landscape,7,5,13,52,56,37,14,10,4,0
70714,14,Landscape,1,5,8,24,64,51,30,10,3,2
70649,18,Still Life,2,1,8,24,52,52,31,10,9,2
70834,2,Cityscape,1,5,12,34,67,37,29,16,2,3
70731,2,Cityscape,2,5,15,34,57,46,23,17,3,2
69943,15,Nature,2,5,19,46,62,38,18,8,2,1
70808,20,Architecture,0,1,8,16,53,61,35,20,6,3
70697,14,Landscape,0,6,17,36,85,35,12,11,2,1
70265,7,Sky,11,37,41,54,37,7,4,0,0,1
70945,15,Nature,1,3,11,44,70,37,21,10,4,0
70570,20,Architecture,0,2,1,7,22,52,51,34,22,8
70916,20,Architecture,12,17,34,62,42,20,8,1,0,1
70925,14,Landscape,2,3,3,16,50,44,39,23,7,11
70639,18,Still Life,17,17,28,47,55,20,14,3,0,3
70934,7,Sky,1,0,6,22,53,58,28,18,12,8
70738,20,Architecture,3,3,15,54,85,23,12,5,0,0
70829,20,Architecture,0,1,4,19,38,67,32,25,12,11
70779,15,Nature,2,3,6,31,63,58,23,5,5,1
70846,14,Landscape,11,11,28,61,48,24,5,2,0,1
70828,14,Landscape,0,2,5,31,64,54,24,15,2,0
70725,7,Sky,0,4,6,23,43,54,38,13,7,3
70382,15,Nature,4,9,19,50,58,37,13,3,1,1
70951,7,Sky,2,2,14,37,58,35,20,17,7,2
70818,2,Cityscape,3,10,29,46,69,31,5,1,0,2
70937,15,Nature,2,0,6,22,49,58,30,16,5,1
70857,2,Cityscape,5,9,22,48,64,38,12,3,0,0
70896,18,Still Life,2,2,12,53,83,31,10,5,1,0
70302,15,Nature,1,0,0,2,16,40,51,34,29,22
70912,7,Sky,1,2,3,8,45,55,35,31,9,11
70684,14,Landscape,1,0,1,8,22,40,50,47,23,13
70599,14,Landscape,2,6,10,34,55,41,32,17,6,1
70814,15,Nature,2,4,23,54,56,32,18,6,1,1
70201,15,Nature,2,1,3,17,38,46,34,33,15,9
70915,7,Sky,0,0,6,21,61,58,32,16,6,3
70749,18,Still Life,4,6,10,28,53,46,29,14,10,8
70298,15,Nature,0,0,3,20,34,46,43,27,17,16
70914,20,Architecture,3,6,3,25,46,48,41,20,6,2
70579,2,Cityscape,0,2,15,42,69,41,19,10,1,4
70511,7,Sky,1,2,8,23,57,52,33,15,7,3
70841,20,Architecture,4,3,8,46,51,40,27,12,6,2
70206,14,Landscape,0,4,6,25,53,62,26,14,4,2
70768,14,Landscape,1,2,11,29,79,41,23,10,4,2
70892,15,Nature,1,8,23,44,67,42,11,0,1,1
70858,15,Nature,1,0,4,6,20,50,47,34,23,15
70928,7,Sky,1,4,10,35,53,55,24,10,3,1
178580,14,Landscape,0,1,12,44,97,52,16,7,5,1
177503,2,Cityscape,0,0,8,28,111,50,30,9,1,1
177051,15,Nature,4,12,23,37,56,49,34,7,5,5
177660,7,Sky,0,4,14,61,96,40,16,3,1,2
177975,15,Nature,2,3,11,46,87,48,24,10,4,1
178367,14,Landscape,2,1,9,17,47,72,54,26,7,3
177654,7,Sky,5,12,38,82,81,12,7,2,0,0
177657,20,Architecture,0,2,12,22,52,76,37,18,12,2
178295,14,Landscape,0,8,25,76,101,29,9,1,0,1
177475,14,Landscape,0,0,5,16,57,66,53,18,9,4
177978,18,Still Life,4,11,38,83,82,13,5,2,1,0
178222,14,Landscape,0,1,6,22,64,80,44,15,12,3
178046,15,Nature,0,6,14,49,90,45,14,2,4,0
178138,28,Water,0,7,14,57,95,39,18,2,2,1
177510,20,Architecture,0,0,4,10,43,66,56,39,17,19
178477,15,Nature,7,8,29,73,86,14,11,3,3,1
178128,2,Cityscape,4,12,41,79,72,23,4,1,1,1
177700,27,Rural,8,20,47,73,60,15,7,1,0,0
177715,18,Still Life,1,7,28,63,100,27,9,4,2,0
178358,15,Nature,2,4,17,62,106,14,16,7,0,0
178328,7,Sky,0,1,20,45,92,55,24,6,2,1
177693,2,Cityscape,19,16,55,82,47,8,5,3,0,0
178116,15,Nature,7,7,33,53,76,35,13,10,3,1
178478,7,Sky,1,4,11,36,71,60,30,14,6,4
177723,2,Cityscape,0,6,14,57,88,40,22,9,1,2
178258,15,Nature,2,6,32,66,84,30,9,4,3,0
178427,7,Sky,0,0,5,16,82,68,42,16,4,3
178436,7,Sky,0,0,3,9,48,68,45,35,19,18
176252,2,Cityscape,2,3,21,33,51,54,35,20,6,2
178440,14,Landscape,0,3,13,22,85,75,21,12,7,2
178354,2,Cityscape,5,6,34,85,67,21,11,4,2,0
177703,14,Landscape,1,1,2,14,35,61,69,34,18,19
177999,27,Rural,0,1,8,14,49,72,47,26,23,6
177491,18,Still Life,1,6,26,35,100,44,14,6,2,0
176199,15,Nature,0,2,14,32,103,47,22,9,4,1
176255,7,Sky,3,30,43,85,59,7,3,0,0,1
176528,14,Landscape,0,0,6,18,61,71,49,25,7,3
178587,14,Landscape,2,5,33,75,82,22,12,4,2,0
177945,14,Landscape,7,21,39,73,69,15,6,0,2,1
178356,14,Landscape,1,3,11,22,82,51,32,18,13,4
177398,15,Nature,6,23,41,97,47,12,2,4,0,0
178514,14,Landscape,1,10,24,65,87,34,11,6,2,0
177796,7,Sky,1,4,12,62,86,56,12,5,1,2
178045,2,Cityscape,0,2,13,31,92,57,28,10,2,0
178576,15,Nature,0,0,4,8,32,51,59,39,38,12
178573,14,Landscape,0,0,7,15,37,49,55,40,22,18
178565,2,Cityscape,0,1,6,26,90,65,32,9,2,3
178196,15,Nature,0,2,17,41,108,37,14,9,3,1
178149,28,Water,3,7,16,73,89,31,10,2,1,1
178482,2,Cityscape,2,2,13,58,98,34,20,7,6,2
176208,7,Sky,0,0,7,32,82,74,25,11,5,1
178558,14,Landscape,1,7,17,35,69,59,29,14,5,1
177478,2,Cityscape,0,0,6,23,57,65,47,22,10,5
177121,14,Landscape,2,6,21,64,81,31,14,9,3,0
178456,7,Sky,0,2,24,58,97,33,9,3,1,1
178393,14,Landscape,4,12,53,84,56,13,2,3,1,0
177263,7,Sky,2,1,2,11,17,49,58,46,29,22
177952,28,Water,0,3,8,31,69,54,39,19,10,8
178493,14,Landscape,2,4,15,52,81,52,17,11,3,3
178329,14,Landscape,2,7,38,77,70,23,12,4,1,0
177348,2,Cityscape,0,1,2,14,43,69,55,34,22,9
178489,7,Sky,0,1,3,15,64,75,44,21,7,4
178534,18,Still Life,0,0,12,41,75,63,27,11,4,0
178453,15,Nature,0,9,15,37,71,60,29,5,0,5
177934,2,Cityscape,0,3,15,42,87,56,24,4,2,0
177924,7,Sky,0,1,1,13,42,67,60,28,17,9
177956,7,Sky,0,0,1,11,38,81,52,27,25,11
178321,15,Nature,0,0,8,33,82,70,40,7,5,0
176064,14,Landscape,0,2,9,40,98,52,18,8,2,2
178083,7,Sky,0,0,6,21,74,61,29,27,10,5
177468,2,Cityscape,1,2,15,33,106,53,17,5,1,3
177970,15,Nature,1,0,7,42,78,63,26,12,4,4
178243,14,Landscape,0,1,7,16,49,63,50,23,17,12
176742,14,Landscape,0,0,6,9,66,66,50,22,13,9
176450,28,Water,0,0,3,4,50,59,49,42,22,18
178158,7,Sky,0,6,22,65,67,52,18,7,5,3
177017,7,Sky,0,5,12,56,95,52,20,3,0,0
177754,15,Nature,0,5,17,40,96,39,16,8,5,2
178297,20,Architecture,1,14,23,72,89,19,9,3,0,2
178484,27,Rural,3,12,25,58,74,40,11,3,3,2
177721,7,Sky,3,6,28,70,66,45,15,4,4,0
176132,14,Landscape,0,2,6,30,73,65,37,14,6,1
176296,2,Cityscape,0,0,4,17,56,72,45,29,9,8
178012,7,Sky,0,1,14,39,99,56,20,5,5,1
178572,15,Nature,0,0,3,6,18,35,36,52,41,46
177172,15,Nature,0,1,6,18,64,66,53,21,9,2
178291,7,Sky,3,6,18,37,66,54,29,17,9,2
178441,7,Sky,0,1,15,32,77,68,19,9,2,2
177795,20,Architecture,1,1,25,64,95,28,9,2,4,1
177674,14,Landscape,1,5,13,44,103,41,18,6,2,1
178567,20,Architecture,1,3,17,62,89,45,12,3,2,2
178069,15,Nature,2,11,29,59,75,44,9,3,1,0
178520,14,Landscape,0,5,15,52,91,51,14,4,2,3
178174,7,Sky,1,1,13,41,79,59,33,7,2,1
178037,7,Sky,0,0,5,21,55,74,45,26,7,5
177979,20,Architecture,1,7,21,65,84,42,13,5,1,1
178362,15,Nature,1,1,9,33,51,60,27,29,12,11
178560,7,Sky,0,1,2,14,56,74,47,24,11,7
178533,14,Landscape,0,1,6,31,84,51,41,21,5,2
176434,7,Sky,2,0,18,64,92,40,16,4,1,0
176524,20,Architecture,1,3,12,55,97,49,8,6,2,1
177623,20,Architecture,5,10,24,74,70,37,14,0,2,1
178495,15,Nature,0,2,12,20,49,67,53,18,15,4
177492,7,Sky,5,8,22,62,72,47,15,8,4,3
177447,14,Landscape,13,18,63,73,48,12,4,1,0,0
177905,15,Nature,0,6,17,76,94,20,9,6,2,1
177951,18,Still Life,0,2,15,68,103,31,13,6,3,0
178561,7,Sky,1,3,10,23,70,67,26,29,6,4
178585,15,Nature,0,2,5,24,50,47,40,31,16,16
178033,28,Water,0,0,1,6,27,58,47,45,27,30
178581,27,Rural,0,1,10,34,86,74,21,14,2,0
177358,7,Sky,0,2,8,22,53,58,44,33,12,8
176447,15,Nature,1,4,19,55,85,45,12,6,1,1
177664,7,Sky,0,0,3,17,37,65,54,36,15,14
178285,20,Architecture,0,3,5,28,70,75,34,16,4,2
177528,2,Cityscape,0,0,4,15,51,78,46,24,7,6
177335,2,Cityscape,1,3,15,51,81,54,19,6,4,1
